Scen,CRN,q1,q9,preds,actual,width,interval_pred_ratio,mean_interval_width_percentage,stdev,theMis
W2,Laos,39.68,47.675,43.1800933333333,42.22,7.99499999999999,0.185154764216968,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,38.973,45.822,41.990136,40.25,6.849,0.163109736058011,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,38.973,45.632,41.7946976666666,40.55,6.65900000000001,0.15932643066613,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,37.39,43.97,40.714893,41.83,6.58,0.161611624522752,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,38.65,43.97,41.2649183333333,41.82,5.32,0.128923071094571,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,39.471,45.286,42.502755,41.56,5.815,0.136814660602589,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,39.48,45.74,42.9424273333334,41.62,6.26000000000001,0.145776575492759,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,39.23,45.18,42.5364006666667,42.13,5.95,0.139880194533306,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,38.961,45.488,42.2397866666667,42.33,6.52700000000001,0.154522560720004,20.198424662638,0.0623340373617414,21.6736730769231
W2,Laos,38.87,45.82,42.454638,42.64,6.95,0.163704139934016,20.198424662638,0.0623340373617414,21.6736730769231
W2,Malaysia,52.04,56.17,54.1225246666666,53.18,4.13,0.0763083397427618,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,51.707,56.17,54.0114303333333,52.89,4.463,0.0826306574822487,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.43,56.17,53.2182103333333,52.56,5.74,0.107857817165354,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.549,55.35,53.3182506666666,51.99,4.80100000000001,0.090044214503862,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.06,55.35,53.0212878666666,52.88,5.29,0.099771246849055,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,49.2,55.35,52.5206151333333,53.68,6.15,0.117096876805176,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.43,55.35,53.0362875333333,52.74,4.92,0.0927666740796626,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.809,56.17,53.5391643333333,52.43,5.361,0.100132306261311,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.43,55.35,53.0708573333333,52.74,4.92,0.0927062468408589,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,49.7,55.35,52.603808,52.41,5.65,0.107406672916151,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,50.55,55.35,53.1335193333333,51.32,4.8,0.0903384541476951,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,49.92,56.17,52.9153136666667,50.17,6.25,0.118113256199729,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,48.84,54.85,51.576619,49.98,6.01,0.116525668345961,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,47.145,52.64,50.1270284,48.77,5.495,0.109621499127205,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.74,52.64,50.0239718666667,48.79,5.9,0.117943453505167,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.39,51.47,48.720803,48.19,5.08,0.104267575392795,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.39,52.1,48.7271866666667,47.49,5.71000000000001,0.117183042785971,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.73,51.39,47.6988006666667,47.51,5.66,0.118661264453036,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.647,49.725,47.5032812333334,47.37,4.07800000000001,0.0858467014093007,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.65,49.725,47.5196699666667,49.25,4.07500000000001,0.085753962577149,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.62,49.587,47.5558593333334,49.12,3.967,0.0834176914393261,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.57,52.44,49.846288,49.23,5.87,0.117762028739231,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.57,52.44,49.7149698333333,49.17,5.87,0.118073087838107,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.57,52.44,49.8147095333334,48.3,5.87,0.117836680269552,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.57,52.44,49.6658242000001,47.75,5.87,0.118189924249762,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,46.15,51.432,48.3551572,47.37,5.282,0.109233436635379,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.65,50.046,47.8734137666667,46.57,4.39600000000001,0.0918254967449356,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.65,50.04,47.8892508333333,45.75,4.39,0.0916698408016094,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.09,48.38,46.792266,45.4,3.29,0.0703107646037061,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,43.56,47.51,45.8497234,46.01,3.95,0.0861510104551689,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,43.01,47.49,45.7390089333334,46.91,4.48,0.097947028247372,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,44.637,47.937,46.2930565333333,47.92,3.3,0.0712849884436521,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.62,49.51,47.5262595333333,49.78,3.89,0.0818494878030888,10.8861294374543,0.0210424854605572,5.6098
W2,Malaysia,45.65,50.51,48.5426400333333,49.84,4.86,0.100118164085487,10.8861294374543,0.0210424854605572,5.6098
